Order_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Country,Region,Order_Date,Ship_Date,Product_Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Profit,Shipping_Cost,Sales,Payment_Method,Customer_Segment,Delivery_Status,Rating,Month,Quarter,Year
ORD691482,CUST3031,Customer_CUST3031,Female,25,Ahmedabad,Gujarat,India,West,2022-04-13,2022-04-14,Home & Kitchen,Furniture,Sofa Set,5,3000,0.18,2121.82,875.18,12260.17,Credit Card,Premium,Pending,3.0,4,2,2022
ORD175233,CUST2631,Customer_CUST2631,Male,46,Ahmedabad,Gujarat,India,West,2023-03-16,2023-03-25,Books,Non-Fiction,Harry Potter,1,200,0.09,40.99,165.67,182.1,UPI,Premium,Delivered,5.0,3,1,2023
ORD904918,CUST3387,Customer_CUST3387,Female,39,Kolkata,West Bengal,India,East,2024-06-30,2024-07-03,Sports & Outdoors,Fitness,Football,2,500,0.29,91.87,510.79,712.24,Credit Card,Premium,Cancelled,2.0,6,2,2024
ORD137399,CUST9115,Customer_CUST9115,Male,18,Ahmedabad,Gujarat,India,West,2022-11-17,2022-11-18,Home & Kitchen,Cookware,Sofa Set,5,16500,0.21,6424.45,1039.37,65425.12,Credit Card,Premium,Returned,4.0,11,4,2022
ORD301878DUP,CUST8045,Customer_CUST8045,Female,101,Bangalore,Karnataka,India,South,2024-09-18,2024-09-21,Home & Kitchen,Furniture,Microwave Oven,5,1500,0.03,443.88,510.38,7286.17,Credit Card,Gold,Delivered,3.0,9,3,2024
ORD196020,CUST3150,Customer_CUST3150,Female,27,Nagpur,Maharashtra,India,West,2024-06-01,2024-06-08,Books,Academic,Sapiens,5,300,0.08,165.79,1474.73,1382.08,Debit Card,Gold,Delivered,4.0,6,2,2024
ORD260833,CUST5328,Customer_CUST5328,Female,47,Delhi,Delhi,India,North,2023-05-05,2023-05-11,Electronics,Cameras,MacBook Pro,3,70000,0.07,20029.2,864.74,195532.69,Credit Card,Regular,Cancelled,1.0,5,2,2023
ORD843625,CUST6954,Customer_CUST6954,Male,18,Chennai,Tamil Nadu,India,South,2023-08-22,2023-08-23,Clothing,Footwear,Winter Jacket,5,2000,0.2,565.54,2042.06,7984.24,Cash on Delivery,Premium,Returned,3.0,8,3,2023
ORD592738,CUST9561,Customer_CUST9561,Female,94,Ahmedabad,Gujarat,India,West,2024-06-25,2024-06-30,Books,Children,Atomic Habits,5,200,0.22,71.73,717.52,777.97,Debit Card,Gold,Pending,2.0,6,2,2024
ORD463306,CUST9621,Customer_CUST9621,Male,19,Delhi,Delhi,India,North,2022-05-27,2022-05-25,Books,Academic,Deep Work,3,150,0.02,88.73,800.76,439.64,Net Banking,Gold,Returned,2.0,5,2,2022
ORD483742,CUST5140,Customer_CUST5140,Female,41,Nagpur,Maharashtra,India,West,2023-01-23,2023-02-02,Books,Non-Fiction,Harry Potter,4,300,0.2,69.47,1985.48,965.64,Net Banking,Silver,Delivered,1.0,1,1,2023
ORD516010,CUST6737,Customer_CUST6737,Male,54,Jaipur,Rajasthan,India,North,2023-07-15,2023-07-25,Sports & Outdoors,Team Sports,Football,1,1000,0.09,222.27,474.99,909.66,Net Banking,Regular,Pending,3.0,7,3,2023
ORD195161,CUST2416,Customer_CUST2416,Female,25,Indore,Madhya Pradesh,India,Central,2022-03-29,2022-03-30,Electronics,Tablets,Dell XPS,4,30000,0.2,21962.21,1548.28,95483.36,Debit Card,Regular,Delivered,4.0,3,1,2022
ORD190949,CUST7435,Customer_CUST7435,Male,30,Ahmedabad,Gujarat,India,West,2023-04-02,2023-04-05,Sports & Outdoors,Fitness,Running Shoes,2,500,0.15,120.73,385.88,851.92,Debit Card,Gold,Returned,5.0,4,2,2023
ORD125226,CUST5177,Customer_CUST5177,Male,18,Pune,Maharashtra,India,West,2023-11-24,2023-12-04,Books,Non-Fiction,Sapiens,3,500,0.25,171.56,309.71,1127.9,UPI,Premium,Cancelled,1.0,11,4,2023
ORD882135,CUST2695,Customer_CUST2695,Male,18,Ahmedabad,Gujarat,India,West,2023-11-21,2023-11-29,Electronics,Tablets,Fitbit Watch,2,2000,0.28,206.59,530.05,2890.22,Debit Card,Gold,Pending,1.0,11,4,2023
ORD117135,CUST4660,Customer_CUST4660,Female,29,Indore,Madhya Pradesh,India,Central,2022-07-20,2022-07-28,Books,Comics,Sapiens,4,150,0.02,140.2,1404.19,588.48,Credit Card,Premium,Cancelled,4.0,7,3,2022
ORD106405,CUST3943,Customer_CUST3943,Male,49,Nagpur,Maharashtra,India,West,2023-04-24,2023-05-02,Sports & Outdoors,Camping,Tent,4,500,0.11,316.97,1112.8,1775.62,Net Banking,Premium,Returned,2.0,4,2,2023
ORD961171,CUST7570,Customer_CUST7570,Female,28,Bangalore,Karnataka,India,South,2023-05-21,2023-05-25,Clothing,Kids' Wear,Nike T-Shirt,5,2000,0.15,1586.8,2054.19,8490.27,Debit Card,Gold,Pending,1.0,5,2,2023
ORD889388,CUST4137,Customer_CUST4137,Female,51,Lucknow,Uttar Pradesh,India,North,2024-04-23,2024-04-30,Home & Kitchen,Furniture,Microwave Oven,-3,10000,0.13,1655.1,173.85,25973.48,Credit Card,Premium,Delivered,3.0,4,2,2024
ORD413815DUP,CUST2348,Customer_CUST2348,Female,20,Ahmedabad,Gujarat,India,West,2024-05-01,2024-05-05,Home & Kitchen,Furniture,Sofa Set,1,10000,0.21,451.63,200.27,7926.4,Cash on Delivery,Silver,Pending,1.0,5,2,2024
ORD264004,CUST5314,Customer_CUST5314,Male,29,Hyderabad,Telangana,India,South,2022-11-28,2022-12-06,Home & Kitchen,Furniture,Bed Sheets,5,5000,0.13,1706.59,1310.63,21671.26,Net Banking,Gold,Cancelled,4.0,11,4,2022
ORD340101,CUST6378,Customer_CUST6378,Male,36,Hyderabad,Telangana,India,South,2022-01-23,2022-01-24,Home & Kitchen,Appliances,Microwave Oven,5,100000,0.3,62340.23,824.24,351139.31,UPI,Premium,Cancelled,4.0,1,1,2022
ORD347740,CUST7059,Customer_CUST7059,Male,38,Pune,Maharashtra,India,West,2024-12-03,2024-12-06,Electronics,Accessories,MacBook Pro,2,70000,0.28,24640.57,690.32,101147.06,Debit Card,Regular,Returned,4.0,12,4,2024
ORD534020,CUST1917,Customer_CUST1917,Female,32,Lucknow,Uttar Pradesh,India,North,2024-11-01,2024-11-07,Clothing,Kids' Wear,Adidas Shoes,5,1500,0.18,552.86,859.61,6154.59,Debit Card,Regular,Delivered,4.0,11,4,2024
ORD222728,CUST7789,Customer_CUST7789,Female,105,Hyderabad,Telangana,India,South,2023-10-22,2023-10-29,Books,Comics,The Alchemist,4,1000,0.06,888.87,668.54,3777.46,Credit Card,Silver,Cancelled,3.0,10,4,2023
ORD501885,CUST3694,Customer_CUST3694,Female,40,Indore,Madhya Pradesh,India,Central,2023-08-31,2023-09-06,Clothing,Women's Wear,Winter Jacket,1,300,0.28,49.7,314.88,216.23,Net Banking,Silver,Delivered,1.0,8,3,2023
ORD581225,CUST7890,Customer_CUST7890,Female,40,Mumbai,Maharashtra,India,West,2023-01-24,2023-02-01,Books,Fiction,The Alchemist,1,150,0.29,23.97,487.24,106.11,UPI,Gold,Pending,4.0,1,1,2023
ORD247665,CUST7060,Customer_CUST7060,Female,32,Mumbai,Maharashtra,India,West,2022-04-13,2022-04-18,Books,Comics,Deep Work,2,300,0.13,68.22,654.69,519.24,Cash on Delivery,Gold,Returned,5.0,4,2,2022
ORD264166,CUST6221,Customer_CUST6221,Female,39,Lucknow,Uttar Pradesh,India,North,2023-08-31,2023-09-01,Sports & Outdoors,Team Sports,Running Shoes,2,1000,0.24,363.24,883.64,1515.59,Debit Card,Silver,Returned,2.0,8,3,2023
ORD969734,CUST9047,Customer_CUST9047,Male,28,Kolkata,West Bengal,India,East,2022-10-23,2022-10-28,Sports & Outdoors,Cycling,Tent,4,500,0.11,150.45,1599.87,1788.35,Cash on Delivery,Premium,Delivered,,10,4,2022
ORD909708,CUST6924,Customer_CUST6924,Male,57,Ahmedabad,Gujarat,India,West,2022-05-18,2022-05-24,Sports & Outdoors,Fitness,Tent,1,800,0.02,118.92,149.74,785.06,UPI,Premium,Returned,3.0,5,2,2022
ORD276266,CUST1046,Customer_CUST1046,Male,25,Mumbai,Maharashtra,India,West,2023-07-20,2023-07-24,Books,Children,Deep Work,3,150,0.28,19.33,1316.3,325.39,UPI,Premium,Pending,4.0,7,3,2023
ORD186491,CUST1678,Customer_CUST1678,Male,34,Nagpur,Maharashtra,India,West,2023-07-22,2023-08-01,Sports & Outdoors,Cycling,Tent,3,2500,0.12,518.68,333.01,6630.44,UPI,Gold,Delivered,2.0,7,3,2023
ORD500741,CUST7397,Customer_CUST7397,Male,48,Jaipur,Rajasthan,India,North,2024-01-28,2024-02-01,Electronics,Cameras,Dell XPS,5,70000,0.02,63092.41,366.59,342384.9,UPI,Gold,Delivered,3.0,1,1,2024
ORD541551,CUST2070,Customer_CUST2070,Female,31,Chennai,Tamil Nadu,India,South,2022-04-02,2022-04-03,Home & Kitchen,Appliances,Bed Sheets,4,1500,0.02,594.33,768.74,5905.02,Cash on Delivery,Silver,Pending,3.0,4,2,2022
ORD348319,CUST7364,Customer_CUST7364,Male,41,Nagpur,Maharashtra,India,West,2023-07-28,2023-08-04,Sports & Outdoors,Team Sports,Yoga Mat,2,2500,0.18,807.87,708.13,4110.79,Credit Card,Regular,Pending,1.0,7,3,2023
ORD799915,CUST5715,Customer_CUST5715,Male,31,Lucknow,Uttar Pradesh,India,North,2022-12-02,2022-12-08,Home & Kitchen,Bedding,Wall Art,2,10000,0.13,3354.8,379.15,17443.06,Debit Card,Premium,Cancelled,,12,4,2022
ORD754595,CUST8661,Customer_CUST8661,Female,33,Indore,Madhya Pradesh,India,Central,2022-06-08,2022-06-06,Home & Kitchen,Bedding,Dining Table,3,2000,0.26,316.38,1166.72,4453.67,Net Banking,Regular,Cancelled,3.0,6,2,2022
ORD951633,CUST1678,Customer_CUST1678,Female,33,Mumbai,Maharashtra,India,West,2022-01-27,2022-02-06,Books,Non-Fiction,The Alchemist,3,150,0.19,55.83,195.41,363.55,Cash on Delivery,Premium,Cancelled,5.0,1,1,2022
ORD859666,CUST5605,Customer_CUST5605,Female,24,Mumbai,Maharashtra,India,West,2022-08-19,2022-08-29,Electronics,Cameras,iPad Air,3,10000,0.0,2386.51,338.52,29916.82,Net Banking,Premium,Cancelled,5.0,8,3,2022
ORD214893,CUST4048,Customer_CUST4048,Male,44,Pune,Maharashtra,India,West,2023-08-20,2023-08-26,Electronics,Cameras,Canon Camera,3,2000,0.03,1370.06,1173.33,5845.04,Credit Card,Regular,Cancelled,4.0,8,3,2023
ORD407707,CUST7687,Customer_CUST7687,Female,21,Hyderabad,Telangana,India,South,2024-01-22,2024-01-30,Home & Kitchen,Appliances,Bed Sheets,5,2000,0.21,1213.84,1272.04,7869.16,Debit Card,Regular,Pending,1.0,1,1,2024
ORD578393,CUST6784,Customer_CUST6784,Female,32,Delhi,Delhi,India,North,2022-03-30,2022-04-07,Sports & Outdoors,Outdoor Gear,Yoga Mat,5,800,0.23,208.14,2242.53,3093.74,Cash on Delivery,Premium,Delivered,5.0,3,1,2022
ORD733395,CUST5151,Customer_CUST5151,Female,43,Hyderabad,Telangana,India,South,2022-06-17,2022-06-13,Clothing,Women's Wear,Formal Suit,4,500,0.26,207.83,1256.98,1473.95,Cash on Delivery,Silver,Cancelled,2.0,6,2,2022
ORD827610,CUST5698,Customer_CUST5698,Male,60,Chennai,Tamil Nadu,India,South,2023-01-27,2023-02-03,Sports & Outdoors,Fitness,Running Shoes,1,2500,-0.1,212.74,328.64,2750.0,Net Banking,Gold,Delivered,4.0,1,1,2023
ORD984741,CUST8105,Customer_CUST8105,Female,45,Chennai,Tamil Nadu,India,South,2024-02-14,2024-02-20,Home & Kitchen,Bedding,Mixer Grinder,3,5000,0.03,3491.01,323.48,14530.33,Credit Card,Regular,Cancelled,4.0,2,1,2024
ORD204534,CUST1096,Customer_CUST1096,Female,38,Mumbai,Maharashtra,India,West,2022-09-17,2022-09-19,Books,Children,Deep Work,4,150,0.26,45.01,750.06,442.7,Cash on Delivery,Regular,Pending,4.0,9,3,2022
ORD778285,CUST4400,Customer_CUST4400,Male,18,Mumbai,Maharashtra,India,West,2022-01-07,2022-01-17,Electronics,Tablets,Samsung Galaxy,3,50000,0.3,9070.39,634.4,105699.01,Net Banking,Gold,Cancelled,5.0,1,1,2022
ORD254016,CUST6324,Customer_CUST6324,Female,43,Lucknow,Uttar Pradesh,India,North,2022-09-20,2022-09-27,Sports & Outdoors,Cycling,Mountain Bike,3,3000,0.25,692.85,155.79,6777.41,UPI,Regular,Pending,5.0,9,3,2022
ORD215584,CUST1128,Customer_CUST1128,Female,51,Pune,Maharashtra,India,West,2022-05-26,2022-06-02,Sports & Outdoors,Team Sports,Yoga Mat,5,1000,0.18,969.08,1297.08,4119.62,Credit Card,Gold,Delivered,4.0,5,2,2022
ORD862552,CUST4178,Customer_CUST4178,Female,46,Chennai,Tamil Nadu,India,South,2022-11-22,2022-11-30,Books,Children,Harry Potter,3,300,0.08,62.88,1347.09,824.13,Credit Card,Silver,Cancelled,5.0,11,4,2022
ORD932790,CUST3464,Customer_CUST3464,Female,105,Nagpur,Maharashtra,India,West,2024-01-23,2024-02-02,Sports & Outdoors,Cycling,Running Shoes,2,3000,0.12,725.08,596.16,5303.19,Cash on Delivery,Silver,Delivered,1.0,1,1,2024
ORD375957,CUST8074,Customer_CUST8074,Male,25,Chennai,Tamil Nadu,India,South,2023-01-06,2023-01-07,Home & Kitchen,Furniture,Mixer Grinder,4,2000,0.25,708.27,1673.06,5961.37,Debit Card,Silver,Returned,3.0,1,1,2023
ORD457140,CUST4393,Customer_CUST4393,Male,33,Pune,Maharashtra,India,West,2022-09-23,2022-09-28,Sports & Outdoors,Cycling,Yoga Mat,2,1000,0.1,347.34,359.05,1805.23,Cash on Delivery,Regular,Cancelled,4.0,9,3,2022
ORD861151,CUST8506,Customer_CUST8506,Female,33,Kolkata,West Bengal,India,East,2023-06-23,2023-06-30,Books,Comics,Sapiens,3,500,0.11,108.55,858.6,1332.28,Cash on Delivery,Regular,Returned,1.0,6,2,2023
ORD300931,CUST8135,Customer_CUST8135,Female,18,Ahmedabad,Gujarat,India,West,2023-07-04,2023-07-14,Home & Kitchen,Decor,Bed Sheets,5,5000,0.28,4246.5,2003.86,17927.12,Net Banking,Regular,Delivered,2.0,7,3,2023
ORD537562,CUST4876,Customer_CUST4876,Female,25,Chennai,Tamil Nadu,India,South,2024-03-11,2024-03-19,Books,Academic,Harry Potter,3,500,0.03,138.09,1157.89,1455.92,Debit Card,Gold,Cancelled,2.0,3,1,2024
ORD140146,CUST6361,Customer_CUST6361,Female,47,Kolkata,West Bengal,India,East,2022-07-07,2022-07-04,Electronics,Laptops,Dell XPS,5,70000,0.23,60706.05,539.85,269298.73,Credit Card,Premium,Pending,4.0,7,3,2022
ORD268244,CUST9308,Customer_CUST9308,Male,49,Chennai,Tamil Nadu,India,South,2024-08-12,2024-08-18,Home & Kitchen,Furniture,Dining Table,4,10000,0.09,3501.05,1690.19,36408.7,Debit Card,Regular,Delivered,3.0,8,3,2024
ORD760516,CUST7020,Customer_CUST7020,Female,44,Pune,Maharashtra,India,West,2024-06-05,2024-06-15,Clothing,Accessories,Adidas Shoes,2,1500,0.22,468.27,875.6,2351.09,Debit Card,Silver,Returned,4.0,6,2,2024
ORD116040,CUST6908,Customer_CUST6908,Male,64,Nagpur,Maharashtra,India,West,2024-01-08,2024-01-09,Home & Kitchen,Furniture,Bed Sheets,5,1500,0.06,948.75,1061.09,7079.51,Net Banking,Silver,Pending,3.0,1,1,2024
ORD338021,CUST8449,Customer_CUST8449,Female,30,Kolkata,West Bengal,India,East,2024-05-03,2024-05-07,Home & Kitchen,Bedding,Bed Sheets,1,10000,0.19,1649.35,62.56,8107.06,Net Banking,Regular,Cancelled,2.0,5,2,2024
ORD871168,CUST7758,Customer_CUST7758,Female,24,Delhi,Delhi,India,North,2022-12-29,2023-01-05,Books,Children,1984,3,500,0.05,141.44,1058.42,1419.27,Net Banking,Silver,Returned,4.0,12,4,2022
ORD747846,CUST1277,Customer_CUST1277,Female,29,Mumbai,Maharashtra,India,West,2023-03-29,2023-04-02,Home & Kitchen,Appliances,Microwave Oven,4,2000,0.25,349.53,1702.9,6020.67,Credit Card,Gold,Returned,5.0,3,1,2023
ORD199298,CUST1490,Customer_CUST1490,Male,43,Ahmedabad,Gujarat,India,West,2022-12-02,2022-12-10,Electronics,Smartphones,Sony Headphones,3,10000,0.02,7278.44,212.36,29356.03,Debit Card,Gold,Returned,5.0,12,4,2022
ORD902745,CUST9159,Customer_CUST9159,Female,37,Kolkata,West Bengal,India,East,2022-08-30,2022-09-08,Clothing,Footwear,Levi's Jeans,2,1500,0.26,267.02,434.22,2213.0,Cash on Delivery,Premium,Delivered,3.0,8,3,2022
ORD477951,CUST9284,Customer_CUST9284,Male,18,Indore,Madhya Pradesh,India,Central,2024-06-01,2024-06-04,Clothing,Accessories,Polo Shirt,5,1500,0.09,1304.83,1071.69,6805.12,Debit Card,Silver,Returned,5.0,6,2,2024
ORD773640,CUST9257,Customer_CUST9257,Female,34,Delhi,Delhi,India,North,2024-11-17,2024-11-26,Clothing,Women's Wear,Polo Shirt,5,1500,0.02,796.13,2438.2,7369.93,Credit Card,Regular,Delivered,2.0,11,4,2024
ORD832666,CUST5440,Customer_CUST5440,Male,43,Indore,Madhya Pradesh,India,Central,2023-08-20,2023-08-27,Books,Academic,Atomic Habits,2,200,0.02,30.73,867.15,392.18,Credit Card,Regular,Returned,5.0,8,3,2023
ORD311306,CUST6614,Customer_CUST6614,Female,18,Jaipur,Rajasthan,India,North,2024-12-01,2024-12-07,Books,Children,Atomic Habits,2,300,0.25,68.06,428.41,447.47,Cash on Delivery,Gold,Delivered,5.0,12,4,2024
ORD243812,CUST8105,Customer_CUST8105,Female,41,Jaipur,Rajasthan,India,North,2023-07-15,2023-07-22,Electronics,Laptops,Samsung Galaxy,5,2000,0.21,1390.03,2055.67,7853.73,UPI,Gold,Cancelled,5.0,7,3,2023
ORD720849,CUST9533,Customer_CUST9533,Male,39,Pune,Maharashtra,India,West,2022-10-12,2022-10-13,Clothing,Footwear,Adidas Shoes,1,7500,0.08,675.88,341.79,6873.73,Net Banking,Silver,Returned,1.0,10,4,2022
ORD840502,CUST1711,Customer_CUST1711,Male,46,Ahmedabad,Gujarat,India,West,2022-08-18,2022-08-28,Books,Children,Atomic Habits,2,150,0.11,64.11,928.08,267.36,Credit Card,Premium,Returned,2.0,8,3,2022
ORD325767,CUST4030,Customer_CUST4030,Female,29,Lucknow,Uttar Pradesh,India,North,2024-09-03,2024-09-11,Electronics,Laptops,MacBook Pro,3,30000,0.05,-36792.1,1350.55,85246.56,Credit Card,Silver,Pending,5.0,9,3,2024
ORD848178,CUST9719,Customer_CUST9719,Male,41,Jaipur,Rajasthan,India,North,2024-09-23,2024-09-27,Electronics,Accessories,iPhone 14,5,10000,0.02,4953.89,361.63,48831.73,Cash on Delivery,Premium,Returned,3.0,9,3,2024
ORD946654,CUST2962,Customer_CUST2962,Female,31,Kolkata,West Bengal,India,East,2022-11-22,2022-11-25,Clothing,Kids' Wear,Adidas Shoes,1,1500,0.18,218.97,260.01,1234.26,Cash on Delivery,Regular,Cancelled,1.0,11,4,2022
ORD623232,CUST1113,Customer_CUST1113,Male,30,Nagpur,Maharashtra,India,West,2024-10-18,2024-10-21,Clothing,Kids' Wear,Nike T-Shirt,1,2000,0.07,192.16,241.17,1858.52,Debit Card,Premium,Pending,1.0,10,4,2024
ORD853190,CUST6740,Customer_CUST6740,Male,43,Pune,Maharashtra,India,West,2022-10-08,2022-10-13,Sports & Outdoors,Fitness,Yoga Mat,2,800,0.13,239.22,650.79,1387.85,Cash on Delivery,Premium,Delivered,1.0,10,4,2022
ORD402975,CUST5027,Customer_CUST5027,Male,49,Lucknow,Uttar Pradesh,India,North,2022-04-06,2022-04-15,Electronics,Tablets,MacBook Pro,3,2000,0.2,543.55,187.44,4810.58,Debit Card,Regular,Returned,1.0,4,2,2022
ORD412071,CUST4340,Customer_CUST4340,Female,36,Jaipur,Rajasthan,India,North,2024-08-23,2024-08-24,Sports & Outdoors,Camping,Running Shoes,3,3000,0.09,965.83,1381.37,8152.87,UPI,Regular,Pending,3.0,8,3,2024
ORD447519,CUST4734,Customer_CUST4734,Female,45,Nagpur,Maharashtra,India,West,2023-10-07,2023-10-09,Sports & Outdoors,Cycling,Mountain Bike,4,3000,0.04,-1362.23,386.16,11479.8,Debit Card,Regular,Cancelled,3.0,10,4,2023
ORD307208,CUST3279,Customer_CUST3279,Male,26,Kolkata,West Bengal,India,East,2024-05-12,2024-05-16,Sports & Outdoors,Cycling,Tent,1,1000,0.07,145.08,433.82,925.65,Credit Card,Silver,Delivered,1.0,5,2,2024
ORD212276DUP,CUST3517,Customer_CUST3517,Male,46,Chennai,Tamil Nadu,India,South,2022-06-02,2022-06-08,Clothing,Women's Wear,Summer Dress,4,2000,0.16,572.13,994.99,6737.14,Debit Card,Silver,Returned,4.0,6,2,2022
ORD417197,CUST6181,Customer_CUST6181,Female,39,Nagpur,Maharashtra,India,West,2023-09-29,2023-10-05,Clothing,Women's Wear,Formal Suit,1,1000,0.01,153.92,67.54,987.06,Credit Card,Silver,Cancelled,1.0,9,3,2023
ORD379203,CUST6065,Customer_CUST6065,Female,54,Kolkata,West Bengal,India,East,2023-12-14,2023-12-21,Books,Children,The Alchemist,3,200,0.3,102.64,1385.26,421.5,Credit Card,Premium,Cancelled,4.0,12,4,2023
ORD630853,CUST4885,Customer_CUST4885,Female,23,Chennai,Tamil Nadu,India,South,2022-03-02,2022-03-10,Sports & Outdoors,Outdoor Gear,Tent,1,2500,0.09,362.83,438.76,2269.61,UPI,Regular,Cancelled,1.0,3,1,2022
ORD265059,CUST7081,Customer_CUST7081,Female,32,Pune,Maharashtra,India,West,2023-09-11,2023-09-19,Clothing,Men's Wear,Polo Shirt,3,1000,0.23,198.6,310.2,2300.77,UPI,Premium,Cancelled,5.0,9,3,2023
ORD617842,CUST2067,Customer_CUST2067,Male,63,Delhi,Delhi,India,North,2022-10-08,2022-10-18,Books,Fiction,1984,4,500,0.05,440.26,1696.32,1908.48,Credit Card,Silver,Delivered,3.0,10,4,2022
ORD374212,CUST7307,Customer_CUST7307,Male,18,Delhi,Delhi,India,North,2022-01-18,2022-01-25,Home & Kitchen,Decor,Dining Table,3,10000,0.18,1939.65,393.43,24595.89,UPI,Regular,Pending,2.0,1,1,2022
ORD280711,CUST5622,Customer_CUST5622,Female,34,Hyderabad,Telangana,India,South,2023-08-27,2023-09-01,Books,Children,The Alchemist,-2,150,0.09,56.48,652.58,272.61,Net Banking,Silver,Delivered,4.0,8,3,2023
ORD804040,CUST5746,Customer_CUST5746,Male,35,Bangalore,Karnataka,India,South,2023-08-21,2023-08-26,Clothing,Footwear,Formal Suit,5,1000,0.23,562.15,1432.31,3847.89,Credit Card,Premium,Cancelled,5.0,8,3,2023
ORD571747,CUST7252,Customer_CUST7252,Female,18,Lucknow,Uttar Pradesh,India,North,2023-05-06,2023-05-07,Books,Comics,1984,3,1000,0.17,447.1,730.39,2490.37,Debit Card,Silver,Returned,1.0,5,2,2023
ORD675290,CUST1844,Customer_CUST1844,Male,83,Indore,Madhya Pradesh,India,Central,2023-02-27,2023-03-05,Home & Kitchen,Decor,Wall Art,5,2000,0.28,1612.61,869.98,7211.89,Cash on Delivery,Gold,Delivered,1.0,2,1,2023
ORD458169,CUST7294,Customer_CUST7294,Female,51,Delhi,Delhi,India,North,2023-06-16,2023-06-19,Sports & Outdoors,Fitness,Running Shoes,4,500,0.18,86.77,1256.45,1635.21,Debit Card,Silver,Delivered,3.0,6,2,2023
ORD181077,CUST1717,Customer_CUST1717,Male,38,Chennai,Tamil Nadu,India,South,2023-03-29,2023-03-28,Clothing,Women's Wear,Polo Shirt,4,1500,0.16,876.87,1022.14,5047.1,Net Banking,Silver,Returned,4.0,3,1,2023
ORD585296,CUST2491,Customer_CUST2491,Male,60,Hyderabad,Telangana,India,South,2024-11-12,2024-11-14,Books,Non-Fiction,Deep Work,4,150,0.29,51.21,1814.92,424.22,Debit Card,Gold,Cancelled,4.0,11,4,2024
ORD984452,CUST4170,Customer_CUST4170,Female,48,Jaipur,Rajasthan,India,North,2022-06-24,2022-06-30,Electronics,Accessories,iPhone 14,1,10000,0.28,1120.09,155.55,7202.78,Credit Card,Silver,Delivered,2.0,6,2,2022
ORD300862,CUST5220,Customer_CUST5220,Female,18,Jaipur,Rajasthan,India,North,2022-10-07,2022-10-09,Clothing,Men's Wear,Polo Shirt,3,5700,0.28,1000.48,1394.87,12279.2,UPI,Premium,Delivered,1.0,10,4,2022
ORD957334,CUST2913,Customer_CUST2913,Female,30,Mumbai,Maharashtra,India,West,2023-09-14,2023-09-22,Electronics,Laptops,iPhone 14,5,50000,0.0,40290.29,1552.35,249198.48,Cash on Delivery,Silver,Returned,2.0,9,3,2023
ORD968180,CUST7463,Customer_CUST7463,Female,48,Kolkata,West Bengal,India,East,2024-02-11,2024-02-21,Home & Kitchen,Cookware,Sofa Set,2,1500,0.12,400.91,221.47,2644.38,Cash on Delivery,Silver,Pending,4.0,2,1,2024
ORD825663,CUST5812,Customer_CUST5812,Female,43,Indore,Madhya Pradesh,India,Central,2023-12-18,2023-12-24,Books,Fiction,Atomic Habits,4,150,0.24,71.77,1718.59,456.02,Debit Card,Silver,Pending,1.0,12,4,2023
ORD849019,CUST9788,Customer_CUST9788,Female,25,Delhi,Delhi,India,North,2024-06-17,2024-06-25,Home & Kitchen,Appliances,Sofa Set,3,5000,0.09,1594.61,718.43,13717.95,Debit Card,Regular,Cancelled,4.0,6,2,2024
ORD920114,CUST8576,Customer_CUST8576,Male,28,Hyderabad,Telangana,India,South,2022-12-12,2022-12-13,Books,Comics,Harry Potter,2,200,0.05,58.9,112.7,379.59,Net Banking,Regular,Delivered,2.0,12,4,2022
ORD623829,CUST4286,Customer_CUST4286,Male,42,Ahmedabad,Gujarat,India,West,2023-04-27,2023-05-03,Electronics,Accessories,MacBook Pro,2,2000,0.21,546.46,841.89,3172.72,Net Banking,Premium,Delivered,4.0,4,2,2023
ORD508137,CUST5079,Customer_CUST5079,Male,36,Kolkata,West Bengal,India,East,2023-09-24,2023-09-28,Books,Academic,Harry Potter,1,500,0.18,76.14,172.78,408.87,Credit Card,Premium,Returned,2.0,9,3,2023
ORD449316,CUST6440,Customer_CUST6440,Male,30,Hyderabad,Telangana,India,South,2023-09-22,2023-09-23,Electronics,Cameras,Samsung Galaxy,2,30000,0.03,11103.34,313.62,58213.18,UPI,Gold,Delivered,5.0,9,3,2023
ORD902575,CUST9383,Customer_CUST9383,Male,36,Pune,Maharashtra,India,West,2024-02-19,2024-02-20,Home & Kitchen,Bedding,Wall Art,-2,5000,0.05,1058.99,477.62,9463.4,Net Banking,Silver,Pending,2.0,2,1,2024
ORD766747,CUST6737,Customer_CUST6737,Male,21,Jaipur,Rajasthan,India,North,2022-09-30,2022-09-28,Clothing,Footwear,Nike T-Shirt,1,1500,0.12,144.55,90.92,1315.47,Net Banking,Premium,Delivered,4.0,9,3,2022
ORD770729,CUST3985,Customer_CUST3985,Male,32,Ahmedabad,Gujarat,India,West,2024-08-22,2024-08-29,Sports & Outdoors,Team Sports,Yoga Mat,3,3000,0.27,728.69,251.46,6588.23,UPI,Gold,Returned,2.0,8,3,2024
ORD667626,CUST9033,Customer_CUST9033,Female,36,Kolkata,West Bengal,India,East,2023-11-15,2023-11-22,Sports & Outdoors,Fitness,Mountain Bike,1,3000,0.02,312.46,96.81,2940.04,UPI,Silver,Pending,5.0,11,4,2023
