Order_ID,Customer_ID,Customer_Name,Gender,Age,City,State,Country,Region,Order_Date,Ship_Date,Product_Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Profit,Profit_Margin,Shipping_Cost,Payment_Method,Customer_Segment,Delivery_Status,Rating,Processing_Days,Month,Quarter,Year
ORD753344,CUST1987,Customer_CUST1987,Female,38,Chennai,Tamil Nadu,India,South,2023-03-08,2023-03-12,Electronics,Laptops,Sony Headphones,1,160000,0.12,140800.0,27679.34,0.1965862215909091,374.28,COD,Premium,Pending,3.0,4,3,1,2023
ORD765913,CUST4911,Customer_CUST4911,Female,21,Jaipur,Rajasthan,India,North,2023-01-23,2023-01-29,Sports & Outdoors,Outdoor Gear,Yoga Mat,4,3000,0.0,12000.0,1976.87,0.16473916666666666,605.59,COD,Gold,Pending,2.0,6,1,1,2023
ORD440400,CUST4861,Customer_CUST4861,Male,18,Bangalore,Karnataka,India,South,2023-07-13,2023-07-21,Electronics,Tablets,Sony Headphones,2,50000,0.07,93000.0,11955.21,0.1285506451612903,664.23,Credit Card,Silver,Cancelled,5.0,8,7,3,2023
ORD699568,CUST9631,Customer_CUST9631,Female,54,Jaipur,Rajasthan,India,North,2022-03-12,2022-03-15,Electronics,Tablets,iPhone 14,1,10000,0.25,7500.0,495.59,0.06607866666666666,422.47,Credit Card,Silver,Delivered,2.0,3,3,1,2022
ORD266760,CUST7324,Customer_CUST7324,Female,43,Ahmedabad,Gujarat,India,West,2023-07-25,2023-08-03,Clothing,Accessories,Polo Shirt,5,1500,0.17,6225.0,943.87,0.151625702811245,2107.06,Debit Card,Gold,Cancelled,3.0,9,7,3,2023
ORD206529,CUST4946,Customer_CUST4946,Male,27,Indore,Madhya Pradesh,India,Central,2023-02-07,2023-02-16,Electronics,Smartphones,Dell XPS,2,50000,0.02,98000.0,14886.91,0.15190724489795918,542.16,UPI,Gold,Delivered,2.0,9,2,1,2023
ORD349862,CUST6770,Customer_CUST6770,Male,38,Jaipur,Rajasthan,India,North,2022-07-25,2022-07-27,Sports & Outdoors,Fitness,Football,2,3000,0.22,4680.0,1002.78,0.21426923076923077,466.25,UPI,Silver,Returned,4.0,2,7,3,2022
ORD737037,CUST5303,Customer_CUST5303,Male,18,Chennai,Tamil Nadu,India,South,2022-05-07,2022-05-09,Home & Kitchen,Decor,Sofa Set,1,5000,0.29,3550.0,201.69,0.056814084507042256,143.83,Net Banking,Silver,Delivered,1.0,2,5,2,2022
ORD152895,CUST7820,Customer_CUST7820,Male,53,Indore,Madhya Pradesh,India,Central,2024-05-29,2024-06-02,Home & Kitchen,Decor,Sofa Set,4,1500,0.03,5820.0,1224.66,0.21042268041237114,990.91,UPI,Premium,Returned,3.0,4,5,2,2024
ORD279686,CUST7866,Customer_CUST7866,Female,18,Indore,Madhya Pradesh,India,Central,2023-10-18,2023-10-25,Home & Kitchen,Cookware,Bed Sheets,3,1500,0.19,3645.0,262.93,0.07213443072702332,1027.25,Credit Card,Premium,Delivered,5.0,7,10,4,2023
ORD791730,CUST5417,Customer_CUST5417,Male,40,Ahmedabad,Gujarat,India,West,2022-11-21,2022-11-28,Electronics,Laptops,Fitbit Watch,4,2000,0.11,7120.0,1543.08,0.2167247191011236,1329.89,Net Banking,Silver,Delivered,3.0,7,11,4,2022
ORD823895,CUST8189,Customer_CUST8189,Male,47,Bangalore,Karnataka,India,South,2022-03-29,2022-03-31,Sports & Outdoors,Cycling,Mountain Bike,1,2500,0.0,2500.0,108.95,0.04358,393.6,Debit Card,Premium,Returned,4.0,2,3,1,2022
ORD149368,CUST9078,Customer_CUST9078,Female,47,Delhi,Delhi,India,North,2024-07-19,2024-07-21,Clothing,Footwear,Nike T-Shirt,2,1000,0.12,1760.0,126.74,0.07201136363636364,754.85,Credit Card,Premium,Returned,1.0,2,7,3,2024
ORD660034,CUST8507,Customer_CUST8507,Female,38,Hyderabad,Telangana,India,South,2024-11-05,2024-11-11,Sports & Outdoors,Outdoor Gear,Football,4,1000,0.11,3560.0,751.76,0.2111685393258427,999.51,Credit Card,Premium,Cancelled,3.0,6,11,4,2024
ORD174195,CUST7290,Customer_CUST7290,Male,44,Bangalore,Karnataka,India,South,2024-03-24,2024-04-01,Clothing,Kids' Wear,Polo Shirt,1,500,0.09,455.0,97.18,0.2135824175824176,177.27,COD,Regular,Pending,3.0,8,3,1,2024
ORD213023,CUST9849,Customer_CUST9849,Male,51,Bangalore,Karnataka,India,South,2023-03-22,2023-03-25,Books,Children,Harry Potter,2,300,0.28,432.0,64.6,0.14953703703703702,756.43,Debit Card,Silver,Pending,2.0,3,3,1,2023
ORD433436,CUST1131,Customer_CUST1131,Male,47,Kolkata,West Bengal,India,East,2024-07-07,2024-07-10,Sports & Outdoors,Camping,Tent,4,800,0.29,2272.0,341.55,0.15033010563380284,1278.63,Net Banking,Premium,Returned,4.0,3,7,3,2024
ORD185603,CUST8920,Customer_CUST8920,Female,38,Bangalore,Karnataka,India,South,2023-09-07,2023-09-16,Sports & Outdoors,Team Sports,Football,2,800,0.19,1296.0,74.57,0.05753858024691357,770.67,COD,Premium,Pending,2.0,9,9,3,2023
ORD267984,CUST2365,Customer_CUST2365,Female,56,Hyderabad,Telangana,India,South,2024-08-31,2024-09-03,Electronics,Tablets,iPhone 14,3,30000,0.21,71100.0,9587.24,0.13484163150492265,656.53,Credit Card,Silver,Returned,1.0,3,8,3,2024
ORD621245,CUST3550,Customer_CUST3550,Male,26,Hyderabad,Telangana,India,South,2023-08-07,2023-08-15,Sports & Outdoors,Camping,Yoga Mat,1,500,0.24,380.0,48.99,0.12892105263157896,119.89,UPI,Gold,Returned,1.0,8,8,3,2023
ORD408622,CUST7583,Customer_CUST7583,Female,60,Lucknow,Uttar Pradesh,India,North,2024-06-28,2024-07-03,Books,Fiction,Deep Work,4,300,0.05,1140.0,110.18,0.09664912280701755,1885.64,Credit Card,Regular,Delivered,1.0,5,6,2,2024
ORD859431,CUST6022,Customer_CUST6022,Female,43,Lucknow,Uttar Pradesh,India,North,2022-06-11,2022-06-21,Home & Kitchen,Appliances,Sofa Set,5,10000,0.12,44000.0,8848.44,0.2011009090909091,1832.34,COD,Silver,Returned,2.0,10,6,2,2022
ORD178226,CUST4783,Customer_CUST4783,Female,27,Hyderabad,Telangana,India,South,2023-05-17,2023-05-19,Books,Academic,Atomic Habits,4,300,0.18,984.0,189.47,0.19255081300813007,1750.26,Net Banking,Gold,Delivered,4.0,2,5,2,2023
ORD165650,CUST2795,Customer_CUST2795,Male,18,Delhi,Delhi,India,North,2023-01-14,2023-01-18,Sports & Outdoors,Team Sports,Tent,4,500,0.02,1960.0,106.64,0.05440816326530612,1969.73,UPI,Regular,Delivered,,4,1,1,2023
ORD702858,CUST9735,Customer_CUST9735,Female,33,Bangalore,Karnataka,India,South,2024-11-04,2024-11-12,Clothing,Accessories,Formal Suit,4,2000,0.19,6480.0,1341.19,0.20697376543209878,1597.9,Net Banking,Silver,Returned,2.0,8,11,4,2024
ORD252219,CUST7817,Customer_CUST7817,Male,21,Pune,Maharashtra,India,West,2023-04-23,2023-04-27,Electronics,Smartphones,Canon Camera,3,10000,0.1,27000.0,2191.83,0.08117888888888888,1017.27,Credit Card,Premium,Delivered,3.0,4,4,2,2023
ORD964909,CUST8169,Customer_CUST8169,Male,31,Bangalore,Karnataka,India,South,2024-10-12,2024-10-14,Home & Kitchen,Cookware,Mixer Grinder,1,2000,0.11,1780.0,232.11,0.13039887640449438,77.31,Net Banking,Regular,Delivered,2.0,2,10,4,2024
ORD324729,CUST7035,Customer_CUST7035,Female,18,Jaipur,Rajasthan,India,North,2024-03-23,2024-03-25,Clothing,Kids' Wear,Polo Shirt,5,300,0.26,1110.0,91.66,0.08257657657657658,1036.96,Credit Card,Silver,Delivered,2.0,2,3,1,2024
ORD766271,CUST5130,Customer_CUST5130,Female,52,Indore,Madhya Pradesh,India,Central,2023-11-04,2023-11-08,Sports & Outdoors,Fitness,Yoga Mat,5,1000,0.25,3750.0,651.14,0.17363733333333334,629.47,Debit Card,Premium,Cancelled,2.0,4,11,4,2023
ORD435890,CUST9851,Customer_CUST9851,Male,42,Lucknow,Uttar Pradesh,India,North,2024-05-16,2024-05-17,Home & Kitchen,Cookware,Sofa Set,4,2000,0.01,7920.0,930.89,0.11753661616161616,1925.18,Credit Card,Premium,Cancelled,5.0,1,5,2,2024
ORD666650,CUST4855,Customer_CUST4855,Male,36,Mumbai,Maharashtra,India,West,2023-06-18,2023-06-25,Clothing,Accessories,Levi's Jeans,3,1500,0.26,3330.0,544.23,0.16343243243243244,165.9,Net Banking,Gold,Pending,1.0,7,6,2,2023
ORD557400,CUST7996,Customer_CUST7996,Female,23,Indore,Madhya Pradesh,India,Central,2024-03-18,2024-03-25,Clothing,Women's Wear,Formal Suit,2,300,0.24,456.0,53.76,0.11789473684210526,338.01,Credit Card,Silver,Delivered,1.0,7,3,1,2024
ORD100122,CUST1810,Customer_CUST1810,Male,24,Indore,Madhya Pradesh,India,Central,2024-04-19,2024-04-24,Clothing,Women's Wear,Nike T-Shirt,4,1500,0.19,4860.0,257.42,0.052967078189300416,409.57,UPI,Premium,Cancelled,5.0,5,4,2,2024
ORD162378,CUST4130,Customer_CUST4130,Female,26,Pune,Maharashtra,India,West,2023-08-14,2023-08-23,Home & Kitchen,Furniture,Sofa Set,1,5000,0.16,4200.0,667.9,0.1590238095238095,287.84,COD,Silver,Delivered,1.0,9,8,3,2023
ORD403438,CUST7123,Customer_CUST7123,Male,41,Nagpur,Maharashtra,India,West,2023-08-30,2023-09-06,Home & Kitchen,Decor,Mixer Grinder,2,10000,0.05,19000.0,1042.81,0.05488473684210526,550.99,Debit Card,Regular,Delivered,4.0,7,8,3,2023
ORD270636,CUST8464,Customer_CUST8464,Male,39,Ahmedabad,Gujarat,India,West,2023-09-15,2023-09-20,Books,Comics,Sapiens,4,150,0.08,552.0,60.05,0.10878623188405796,887.5,Net Banking,Regular,Delivered,4.0,5,9,3,2023
ORD201103,CUST1534,Customer_CUST1534,Male,26,Nagpur,Maharashtra,India,West,2022-01-05,2022-01-07,Electronics,Smartphones,Dell XPS,2,10000,0.25,15000.0,1305.24,0.087016,544.24,Credit Card,Silver,Pending,1.0,2,1,1,2022
ORD531976,CUST1483,Customer_CUST1483,Female,26,Indore,Madhya Pradesh,India,Central,2022-11-11,2022-11-20,Electronics,Laptops,Fitbit Watch,4,50000,0.18,164000.0,11698.75,0.07133384146341464,522.74,Net Banking,Premium,Cancelled,1.0,9,11,4,2022
ORD318836,CUST9948,Customer_CUST9948,Female,52,Nagpur,Maharashtra,India,West,2023-01-05,2023-01-07,Electronics,Accessories,MacBook Pro,1,50000,0.06,47000.0,10226.79,0.2175912765957447,1544.96,UPI,Gold,Cancelled,1.0,2,1,1,2023
ORD341646DUP,CUST1429,Customer_CUST1429,Male,31,Lucknow,Uttar Pradesh,India,North,2024-10-21,2024-10-23,Home & Kitchen,Decor,Bed Sheets,2,5000,0.04,9600.0,1828.84,0.19050416666666667,386.87,Net Banking,Regular,Returned,2.0,2,10,4,2024
ORD538029,CUST1496,Customer_CUST1496,Female,52,Delhi,Delhi,India,North,2022-12-18,2022-12-27,Sports & Outdoors,Team Sports,Yoga Mat,1,800,0.04,768.0,97.86,0.127421875,198.72,Net Banking,Regular,Cancelled,1.0,9,12,4,2022
ORD973050,CUST2414,Customer_CUST2414,Female,27,Nagpur,Maharashtra,India,West,2024-02-12,2024-02-13,Sports & Outdoors,Fitness,Running Shoes,3,2500,0.04,7200.0,1294.43,0.17978194444444445,690.87,Debit Card,Gold,Cancelled,2.0,1,2,1,2024
ORD284362DUP,CUST6316,Customer_CUST6316,Female,23,Jaipur,Rajasthan,India,North,2022-02-05,2022-02-13,Home & Kitchen,Furniture,Dining Table,1,3000,0.15,2550.0,2789.39,1.093878431372549,1332.7,Credit Card,Gold,Pending,4.0,8,2,1,2022
ORD415073,CUST9427,Customer_CUST9427,Male,20,Kolkata,West Bengal,India,East,2022-12-28,2023-01-01,Electronics,Cameras,Fitbit Watch,1,70000,0.08,64400.0,3318.57,0.0515305900621118,302.73,Debit Card,Regular,Pending,2.0,4,12,4,2022
ORD315244,CUST2419,Customer_CUST2419,Female,35,Delhi,Delhi,India,North,2024-03-29,2024-04-08,Home & Kitchen,Furniture,Mixer Grinder,2,10000,0.08,18400.0,1935.54,0.10519239130434782,109.33,UPI,Regular,Pending,1.0,10,3,1,2024
ORD135070,CUST7226,Customer_CUST7226,Female,42,Nagpur,Maharashtra,India,West,2024-07-26,2024-08-04,Electronics,Accessories,Samsung Galaxy,3,30000,0.03,87300.0,11284.61,0.12926242840778923,770.98,Credit Card,Regular,Pending,4.0,9,7,3,2024
ORD187607,CUST7130,Customer_CUST7130,Female,36,Mumbai,Maharashtra,India,West,2023-06-24,2023-06-30,Home & Kitchen,Decor,Bed Sheets,5,3000,0.28,10800.0,1196.57,0.11079351851851851,1673.44,Debit Card,Gold,Cancelled,1.0,6,6,2,2023
ORD405328,CUST9696,Customer_CUST9696,Male,42,Chennai,Tamil Nadu,India,South,2023-09-13,2023-09-18,Electronics,Cameras,iPad Air,4,770000,0.02,3018400.0,43338.14900000001,0.01435798734428837,1136.72,COD,Gold,Pending,4.0,5,9,3,2023
ORD979445,CUST4589,Customer_CUST4589,Male,50,Bangalore,Karnataka,India,South,2023-04-07,2023-04-10,Sports & Outdoors,Fitness,Yoga Mat,4,800,0.3,2240.0,366.61,0.16366517857142857,979.61,Debit Card,Premium,Cancelled,1.0,3,4,2,2023
ORD255985,CUST5815,Customer_CUST5815,Female,39,Chennai,Tamil Nadu,India,South,2022-12-19,2022-12-23,Clothing,Kids' Wear,Formal Suit,3,1000,0.12,2640.0,202.82,0.07682575757575758,368.58,COD,Regular,Cancelled,3.0,4,12,4,2022
ORD908704,CUST3805,Customer_CUST3805,Male,51,Indore,Madhya Pradesh,India,Central,2022-01-20,2022-01-28,Clothing,Men's Wear,Nike T-Shirt,5,300,0.17,1245.0,76.01,0.06105220883534137,2088.49,COD,Silver,Pending,4.0,8,1,1,2022
ORD298923,CUST2399,Customer_CUST2399,Male,68,Kolkata,West Bengal,India,East,2023-02-17,2023-02-24,Sports & Outdoors,Cycling,Tent,3,3000,0.09,8190.0,430.6,0.05257631257631258,307.9,Debit Card,Premium,Cancelled,1.0,7,2,1,2023
ORD770532,CUST9151,Customer_CUST9151,Female,34,Jaipur,Rajasthan,India,North,2023-07-01,2023-07-03,Electronics,Accessories,iPhone 14,5,70000,0.02,343000.0,43338.14900000001,0.12635028862973766,939.62,Net Banking,Silver,Returned,3.0,2,7,3,2023
ORD185500,CUST4909,Customer_CUST4909,Female,40,Pune,Maharashtra,India,West,2022-02-13,2022-02-20,Sports & Outdoors,Outdoor Gear,Football,3,800,0.08,2208.0,396.74,0.17968297101449276,611.32,Net Banking,Premium,Pending,2.0,7,2,1,2022
ORD474598,CUST5225,Customer_CUST5225,Female,56,Delhi,Delhi,India,North,2023-03-22,2023-03-28,Sports & Outdoors,Cycling,Running Shoes,4,1000,0.22,3120.0,238.88,0.07656410256410257,1168.03,COD,Gold,Cancelled,4.0,6,3,1,2023
ORD647902,CUST9259,Customer_CUST9259,Male,36,Ahmedabad,Gujarat,India,West,2024-07-04,2024-07-10,Sports & Outdoors,Cycling,Mountain Bike,1,2500,0.05,2375.0,205.81,0.08665684210526316,276.06,Net Banking,Premium,Returned,4.0,6,7,3,2024
ORD909189,CUST8715,Customer_CUST8715,Male,33,Ahmedabad,Gujarat,India,West,2023-05-05,2023-05-09,Clothing,Women's Wear,Winter Jacket,4,300,0.23,924.0,91.35,0.09886363636363636,1925.17,COD,Gold,Pending,5.0,4,5,2,2023
ORD753888,CUST6808,Customer_CUST6808,Male,20,Nagpur,Maharashtra,India,West,2022-03-04,2022-03-07,Clothing,Footwear,Adidas Shoes,2,500,0.26,740.0,168.02,0.22705405405405407,631.91,UPI,Silver,Delivered,2.0,3,3,1,2022
ORD833772,CUST8724,Customer_CUST8724,Female,18,Jaipur,Rajasthan,India,North,2024-05-09,2024-05-15,Clothing,Kids' Wear,Winter Jacket,4,2000,0.18,6560.0,493.4,0.07521341463414634,1843.98,Debit Card,Regular,Returned,3.0,6,5,2,2024
ORD791792,CUST7305,Customer_CUST7305,Female,41,Lucknow,Uttar Pradesh,India,North,2023-02-04,2023-02-07,Sports & Outdoors,Outdoor Gear,Yoga Mat,2,3000,0.09,5460.0,1227.72,0.22485714285714287,593.87,Net Banking,Premium,Returned,2.0,3,2,1,2023
ORD936966,CUST9052,Customer_CUST9052,Female,47,Pune,Maharashtra,India,West,2022-12-14,2022-12-19,Clothing,Kids' Wear,Nike T-Shirt,4,500,0.09,1820.0,110.58,0.06075824175824176,995.33,Debit Card,Silver,Pending,1.0,5,12,4,2022
ORD704292DUP,CUST7314,Customer_CUST7314,Female,32,Pune,Maharashtra,India,West,2022-02-21,2022-02-25,Clothing,Accessories,Levi's Jeans,4,500,0.0,2000.0,420.2,0.21009999999999998,213.44,Credit Card,Gold,Pending,5.0,4,2,1,2022
ORD737039,CUST1155,Customer_CUST1155,Male,41,Nagpur,Maharashtra,India,West,2022-09-18,2022-09-28,Electronics,Smartphones,iPhone 14,4,2000,0.14,6880.0,431.88,0.06277325581395349,235.48,COD,Silver,Delivered,4.0,10,9,3,2022
ORD227111,CUST5617,Customer_CUST5617,Male,18,Bangalore,Karnataka,India,South,2023-04-27,2023-05-05,Home & Kitchen,Appliances,Mixer Grinder,3,3000,0.16,7560.0,1553.27,0.2054589947089947,1167.1,Debit Card,Silver,Cancelled,2.0,8,4,2,2023
ORD710665,CUST6834,Customer_CUST6834,Male,39,Ahmedabad,Gujarat,India,West,2022-08-18,2022-08-25,Home & Kitchen,Cookware,Microwave Oven,3,10000,0.21,23700.0,2547.14,0.10747426160337552,1291.4,Net Banking,Silver,Pending,1.0,7,8,3,2022
ORD973864,CUST1236,Customer_CUST1236,Male,40,Nagpur,Maharashtra,India,West,2023-07-04,2023-07-12,Electronics,Tablets,Fitbit Watch,2,50000,0.08,92000.0,20194.11,0.2195011956521739,692.52,Debit Card,Gold,Pending,2.0,8,7,3,2023
ORD412280,CUST7944,Customer_CUST7944,Male,29,Chennai,Tamil Nadu,India,South,2024-10-14,2024-10-17,Sports & Outdoors,Team Sports,Yoga Mat,1,1000,0.3,700.0,112.13,0.1601857142857143,317.6,COD,Premium,Delivered,3.0,3,10,4,2024
ORD240278,CUST1547,Customer_CUST1547,Female,25,Ahmedabad,Gujarat,India,West,2024-12-15,2024-12-21,Books,Children,Sapiens,2,1000,0.26,1480.0,279.75,0.18902027027027027,704.78,Net Banking,Premium,Pending,5.0,6,12,4,2024
ORD329495,CUST5688,Customer_CUST5688,Female,32,Indore,Madhya Pradesh,India,Central,2023-10-08,2023-10-18,Clothing,Men's Wear,Nike T-Shirt,1,1000,0.11,890.0,67.2,0.0755056179775281,119.6,Credit Card,Silver,Returned,4.0,10,10,4,2023
ORD780726,CUST7725,Customer_CUST7725,Male,27,Kolkata,West Bengal,India,East,2022-12-23,2022-12-24,Sports & Outdoors,Fitness,Running Shoes,4,500,0.18,1640.0,258.23,0.15745731707317073,1018.07,Credit Card,Regular,Returned,3.0,1,12,4,2022
ORD886796,CUST7638,Customer_CUST7638,Female,21,Jaipur,Rajasthan,India,North,2024-04-14,2024-04-17,Books,Non-Fiction,The Alchemist,2,200,0.11,356.0,47.15,0.1324438202247191,643.96,UPI,Premium,Cancelled,1.0,3,4,2,2024
ORD867772,CUST5119,Customer_CUST5119,Female,35,Jaipur,Rajasthan,India,North,2022-09-05,2022-09-08,Sports & Outdoors,Cycling,Tent,1,9000,0.12,7920.0,1012.56,0.12784848484848485,321.18,Credit Card,Silver,Returned,3.0,3,9,3,2022
ORD531001,CUST7182,Customer_CUST7182,Male,39,Hyderabad,Telangana,India,South,2022-09-25,2022-09-30,Electronics,Smartphones,Sony Headphones,4,10000,0.05,38000.0,3226.68,0.08491263157894736,1661.62,COD,Premium,Returned,1.0,5,9,3,2022
ORD989985,CUST6279,Customer_CUST6279,Male,29,Mumbai,Maharashtra,India,West,2024-11-24,2024-11-30,Home & Kitchen,Cookware,Mixer Grinder,3,3000,0.17,7470.0,1455.01,0.19478045515394912,1391.86,Debit Card,Silver,Delivered,4.0,6,11,4,2024
ORD544119DUP,CUST5106,Customer_CUST5106,Female,19,Indore,Madhya Pradesh,India,Central,2023-12-07,2023-12-13,Books,Academic,Sapiens,5,300,0.15,1275.0,76.47,0.05997647058823529,644.28,Credit Card,Regular,Cancelled,3.0,6,12,4,2023
ORD125774,CUST7905,Customer_CUST7905,Male,43,Kolkata,West Bengal,India,East,2023-11-16,2023-11-24,Electronics,Smartphones,Dell XPS,3,70000,0.29,149100.0,24008.8,0.16102481556002682,1137.89,UPI,Regular,Cancelled,4.0,8,11,4,2023
ORD524065,CUST7830,Customer_CUST7830,Female,18,Kolkata,West Bengal,India,East,2024-03-17,2024-03-24,Electronics,Cameras,Sony Headphones,3,70000,0.06,197400.0,34295.9,0.17373809523809525,377.43,COD,Premium,Returned,1.0,7,3,1,2024
ORD294159,CUST2803,Customer_CUST2803,Male,50,Nagpur,Maharashtra,India,West,2023-12-09,2023-12-15,Home & Kitchen,Decor,Microwave Oven,1,1500,0.0,1500.0,228.78,0.15252,56.72,Debit Card,Premium,Cancelled,4.0,6,12,4,2023
ORD747787,CUST4985,Customer_CUST4985,Male,36,Kolkata,West Bengal,India,East,2022-08-10,2022-08-15,Sports & Outdoors,Team Sports,Running Shoes,1,500,0.15,425.0,101.99,0.2399764705882353,119.72,UPI,Premium,Delivered,,5,8,3,2022
ORD836674,CUST8804,Customer_CUST8804,Male,32,Chennai,Tamil Nadu,India,South,2023-12-07,2023-12-09,Books,Children,1984,4,300,0.19,972.0,215.62,0.22183127572016462,944.67,Credit Card,Gold,Pending,5.0,2,12,4,2023
ORD971795,CUST9065,Customer_CUST9065,Male,49,Nagpur,Maharashtra,India,West,2024-04-13,2024-04-19,Electronics,Tablets,Samsung Galaxy,3,30000,0.19,72900.0,16582.79,0.22747311385459534,778.12,Credit Card,Silver,Returned,4.0,6,4,2,2024
ORD779662,CUST1536,Customer_CUST1536,Female,40,Bangalore,Karnataka,India,South,2022-07-11,2022-07-20,Sports & Outdoors,Camping,Running Shoes,3,2500,0.09,6825.0,482.34,0.07067252747252747,875.48,Credit Card,Silver,Returned,1.0,9,7,3,2022
ORD237336,CUST5389,Customer_CUST5389,Male,25,Hyderabad,Telangana,India,South,2023-07-01,2023-07-07,Sports & Outdoors,Cycling,Football,4,800,0.15,2720.0,275.68,0.10135294117647059,770.87,Debit Card,Regular,Delivered,2.0,6,7,3,2023
ORD617983,CUST3231,Customer_CUST3231,Female,43,Hyderabad,Telangana,India,South,2023-08-24,2023-09-02,Home & Kitchen,Furniture,Mixer Grinder,5,10000,0.09,45500.0,6866.82,0.15091912087912088,1826.53,Debit Card,Premium,Pending,3.0,9,8,3,2023
ORD344552,CUST3699,Customer_CUST3699,Female,46,Ahmedabad,Gujarat,India,West,2023-10-12,2023-10-22,Electronics,Tablets,Fitbit Watch,5,70000,0.24,266000.0,30579.85,0.11496184210526315,2284.53,Credit Card,Premium,Delivered,3.0,10,10,4,2023
ORD463975,CUST7079,Customer_CUST7079,Male,23,Hyderabad,Telangana,India,South,2022-09-15,2022-09-25,Home & Kitchen,Decor,Wall Art,2,2000,0.28,2880.0,497.25,0.17265625,838.8,UPI,Premium,Returned,2.0,10,9,3,2022
ORD874356,CUST9512,Customer_CUST9512,Female,45,Lucknow,Uttar Pradesh,India,North,2022-02-17,2022-02-21,Electronics,Laptops,iPad Air,1,30000,0.21,23700.0,16430.51,0.693270464135021,1093.5,Net Banking,Regular,Pending,3.0,4,2,1,2022
ORD517109,CUST1489,Customer_CUST1489,Male,18,Nagpur,Maharashtra,India,West,2022-03-08,2022-03-15,Sports & Outdoors,Fitness,Running Shoes,4,1000,0.13,3480.0,666.88,0.19163218390804598,418.13,Credit Card,Regular,Delivered,5.0,7,3,1,2022
ORD151666,CUST3323,Customer_CUST3323,Male,31,Lucknow,Uttar Pradesh,India,North,2024-10-20,2024-10-24,Sports & Outdoors,Team Sports,Tent,3,800,0.1,2160.0,297.28,0.13762962962962963,1277.08,Debit Card,Regular,Returned,5.0,4,10,4,2024
ORD706783DUP,CUST9467,Customer_CUST9467,Male,21,Delhi,Delhi,India,North,2023-12-25,2024-01-04,Home & Kitchen,Furniture,Bed Sheets,5,5000,0.17,20750.0,3911.65,0.1885132530120482,688.88,Credit Card,Premium,Cancelled,5.0,10,12,4,2023
ORD291259,CUST7951,Customer_CUST7951,Female,47,Nagpur,Maharashtra,India,West,2024-01-25,2024-01-31,Home & Kitchen,Bedding,Dining Table,2,5000,0.17,8300.0,1906.45,0.22969277108433736,196.71,Debit Card,Premium,Returned,2.0,6,1,1,2024
ORD798550,CUST7220,Customer_CUST7220,Female,30,Kolkata,West Bengal,India,East,2024-09-29,2024-10-01,Electronics,Cameras,iPhone 14,1,50000,0.24,38000.0,4067.16,0.10703052631578946,476.38,Credit Card,Regular,Returned,2.0,2,9,3,2024
ORD443704,CUST7018,Customer_CUST7018,Female,39,Pune,Maharashtra,India,West,2023-10-20,2023-10-26,Electronics,Smartphones,Canon Camera,5,30000,0.15,127500.0,9172.43,0.0719406274509804,2200.35,Debit Card,Silver,Cancelled,2.0,6,10,4,2023
ORD764854,CUST6426,Customer_CUST6426,Male,30,Indore,Madhya Pradesh,India,Central,2024-09-25,2024-10-02,Sports & Outdoors,Outdoor Gear,Running Shoes,3,1000,0.28,2160.0,538.66,0.24937962962962962,1363.89,Net Banking,Premium,Delivered,2.0,7,9,3,2024
ORD554565,CUST4230,Customer_CUST4230,Female,30,Indore,Madhya Pradesh,India,Central,2022-02-22,2022-02-26,Books,Academic,Atomic Habits,1,300,0.22,234.0,44.12,0.18854700854700854,247.81,Credit Card,Premium,Returned,5.0,4,2,1,2022
ORD698797,CUST7375,Customer_CUST7375,Female,31,Hyderabad,Telangana,India,South,2023-08-20,2023-08-24,Books,Non-Fiction,The Alchemist,3,200,0.01,594.0,42.48,0.0715151515151515,218.38,Credit Card,Gold,Delivered,3.0,4,8,3,2023
ORD870446,CUST9224,Customer_CUST9224,Female,28,Bangalore,Karnataka,India,South,2022-08-15,2022-08-18,Sports & Outdoors,Team Sports,Football,2,1000,0.2,1600.0,348.78,0.21798749999999997,510.35,Debit Card,Gold,Pending,1.0,3,8,3,2022
ORD936356,CUST3741,Customer_CUST3741,Male,42,Indore,Madhya Pradesh,India,Central,2022-02-10,2022-02-18,Electronics,Cameras,MacBook Pro,1,10000,0.06,9400.0,1047.86,0.11147446808510637,381.43,COD,Regular,Returned,1.0,8,2,1,2022
ORD970035,CUST8145,Customer_CUST8145,Female,56,Mumbai,Maharashtra,India,West,2024-04-13,2024-04-19,Books,Comics,Atomic Habits,1,300,0.17,249.0,24.35,0.09779116465863455,90.89,UPI,Gold,Returned,4.0,6,4,2,2024
ORD922867,CUST4914,Customer_CUST4914,Female,40,Delhi,Delhi,India,North,2023-10-06,2023-10-08,Electronics,Tablets,Dell XPS,2,30000,0.29,42600.0,3883.9,0.09117136150234742,869.83,Credit Card,Silver,Pending,3.0,2,10,4,2023
ORD903589,CUST6573,Customer_CUST6573,Male,27,Jaipur,Rajasthan,India,North,2022-07-28,2022-08-03,Clothing,Kids' Wear,Polo Shirt,4,500,0.07,1860.0,213.96,0.11503225806451613,695.81,Net Banking,Silver,Delivered,1.0,6,7,3,2022
